snomed b id;snomed b term;thot id;thot term
47275001;resectie van kop van metatarsalen en basissen van phalangen;47275001;resectie van kop van metatarsalen en basissen van phalangen
47285000;intranasale anterieure ethmo ï dectomie;47285000;intranasale anterieure ethmo ï dectomie
47302001;ileostomie;47302001;ileostomie
47329006;hechting van periostium van wervel;47329006;hechting van periostium van wervel
47338008;verwijderen van obstructie van coronaire arterie;47338008;verwijderen van obstructie van coronaire arterie
47353000;hernemen van de laparotomie;47353000;hernemen van de laparotomie
47388000;decompressie tarsal tunnel;47388000;tarsaletunneldecompressie
47400005;radiofrequente ablatie van ganglion trigeminale;47400005;radiofrequente ablatie van ganglion trigeminale
47409006;tympanoplastie type III;47409006;tympanoplastie type iii stapes
47411002;implantatie penisprothese;47411002;penisprotheseplaatsing
47443002;herstel van aneurysma bij middel van ligatuur;47443002;herstel van aneurysma bij middel van ligatuur
47454007;ovari ë le denervatie;47454007;ovari ë le denervatie
47470009;sclerale inkorting voor herstel van retina loslating;47470009;sclerale inkorting voor herstel van retinaloslating
47477007;ectopische parathyroidectomie;47477007;ectopische parathyroidectomie
47478002;laminectomie voor implantatie van neurostimulator electroden thv ruggemerg;47478002;laminectomie voor implantatie van neurostimulator electroden thv ruggemerg
47482000;plastie van het gleno ï d met prothese;47482000;plastie van het gleno ï d met prothese
47485003;aanleggen van aorto - mesenterica bypass;47485003;aanleggen van aorto - mesenterica bypass
47487006;excisie van letsel van iris;47487006;excisie van letsel van iris
47490000;revisie pyelostomie;47490000;revisie pyelostomie
47499004;fijne naaldbiopsie van het mediastinum;47499004;fijne naaldbiopsie van het mediastinum
47520009;hechting van een wonde van de voorvoet;47520009;hechting wond voorvoet
47540002;excisie van letsel van zweetklier;47540002;excisie van letsel van zweetklier
47541003;sluiten punctum door coagulatie;47541003;sluiten punctum door coagulatie
47571006;open reductie van de epifyse van het femur;47571006;open reductie van de epifyse van het femur
47610008;costotomie;47610008;costotomie
47614004;sluiten fistel mastoid antrum;47614004;sluiten fistel mastoid antrum
47628005;V - excisie van de lip met primaire lineaire hechting;47628005;v - excisie van de lip met primaire lineaire hechting
47633009;intracrani ë le sutuur van de n . facialis ( VII ) met greffe;47633009;sutuur van n . facialis ( vii ) met greffe
47696003;darmanastomose , colo - anaal;47696003;darmanastomose , colo - anaal
47700006;correctie van lymfoedeem;47700006;correctie van lymfoedeem
47705001;incisie van een rectumstrictuur;47705001;incisie van een rectumstrictuur
47726001;partiele ischiectomie;47726001;partiele ischiectomie
47751000;excisie van bloedvat met interponaat;47751000;excisie van bloedvat met interponaat
47765003;herstel van pleuroperitoneale fistel;47765003;herstel van pleuroperitoneale fistel
47770005;drainage van nierabces;47770005;drainage van nierabces
47782001;submuceuze resectie van neusseptum met plaatsen van greffe;47782001;submuceuze resectie neusseptum met plaatsen van greffe
47789005;excisie van letsel ter hoogte van de pancreas;47789005;pancreasletselexcisie
47792009;endoscopische brushbiopsie van het colon;47792009;endoscopische brushbiopsie van het colon
47800001;herstel van coronaire fistel tussen kransslagader en hartkamer;47800001;herstel van coronaire fistel tussen kransslagader en hartkamer
47806007;bronchoscopie met drainage van longabsces;47806007;bronchoscopie met drainage van longabsces
47808008;z plastie van de hypofarynx;47808008;z plastie van de hypofarynx
47818003;verwijderen van een elleboogprothese;47818003;verwijderen van een elleboogprothese
47823003;excisie van de tonsilla lingualis;47823003;excisie van de tonsilla lingualis
47833006;open reductie van fractuur van de radius;47833006;open reductie van fractuur
47897009;verwijderen van een corpus alienum uit het rectum lumen;47897009;verwijderen van vreemd lichaam uit rectum
47909001;vestibulotomie;47909001;vestibulotomie
47912003;embolectomie met katheter van de arteria subclavia via arm incisie;47912003;katheter embolectomie van arteria subclavia via arm incisie
47920001;reconstructie ooglid met tarsoconjunctivale flap;47920001;reconstructie ooglid met tarsoconjunctivale flap
47953006;excisie urethrale poliepen;47953006;excisie urethrale poliepen
47955004;hechten van thymus;47955004;hechten van thymus
47956003;Vervangen vaginale drain;47956003;vervangen vaginale drain
47970003;injectie van rectum en anus;47970003;injectie van rectum en anus
47989003;ventriculaire drainage via vooraf geplaatste catheter;47989003;ventriculaire drainage via vooraf geplaatste catheter
48002005;incisie perivesicaal weefsel;48002005;incisie perivesicaal weefsel
48007004;blaasaugmentatie;48007004;blaasaugmentatie
48011005;fixatie van handspier;48011005;fixatie van handspier
48047006;incisie en drainage van peri - anaal abces;48047006;incisie en drainage van perianaal abces
48080004;vervangen sacrale neurostimulator blaas;48080004;vervangen sacrale neurostimulator blaas
48127001;osteoclasie van de fibula;48127001;osteoclasie van de fibula
48141005;herstel van arterioveneuze fistula door clipping;48141005;herstel van arterioveneuze fistula door clipping
48195000;katheter trombectomie van arteria innominata via thoracale incisie;48195000;katheter trombectomie van arteria innominata via thoracale incisie
48202001;polsarthrotomie voor synovectomie;48202001;polsarthrotomie voor synovectomie
48219004;excisie van zachtweefsel letsel;48219004;excisie van zachtweefsel letsel
48222002;sluiten van een recto - vaginale fistel langs vaginale weg;48222002;sluiten van een recto - vaginale fistel langs vaginale weg
48266000;sluiten van cervico - aurale fistel;48266000;sluiten van cervico - aurale fistel
48268004;gesloten atriale septectomie;48268004;gesloten atriale septectomie
48297001;myotomie van de maagcardia;48297001;myotomie van de maagcardia
48307009;herstel van een recto - urethrale fistel;48307009;herstel van recto - urothrale fistel
48320007;urethraplastie membraneuze urethra , tweede stap;48320007;urethraplastie membraneuze urethra , tweede stap
48343003;verwijderen van intracrani ë le neurostimulator ontvanger;48343003;verwijderen van intracrani ë le neurostimulator ontvanger
48344009;osteoplastie van de scapula;48344009;osteoplastie van de scapula
48371009;herstel van galwegstoma;48371009;herstel van galwegstoma
48382001;excisie van letsel van thymus;48382001;excisie van letsel van thymus
48387007;incisie van trachea;48387007;incisie van trachea
48390001;sluiten van een cleft hand;48390001;sluiten van een cleft hand
48426002;fijne naaldbiopsie van de nier;48426002;fijne naaldbiopsie van de nier
48450000;Rx hoofd;48450000;rx hoofd
48452008;excisiebiopsie van sympathisch ganglion;48452008;excisiebiopsie van sympathisch ganglion
48481009;excisie van hymenale rest;48481009;excisie van hymenale rest
48488003;Pinsker operatie voor obliteratie van nasoseptale telangiectasie ë n;48488003;pinsker operatie voor obliteratie van nasoseptale telangiectasie
48495007;elektrocoagulatie van uterus;48495007;elektrocoagulatie van uterus
48507008;iridesis;48507008;iridesis
48508003;bile ducal liesbreukherstel van des en biliaires Biopsy;48508003;biopsie galweg
48527009;hechten van de farynx;48527009;hechten van de farynx
48537004;bypass greffe;48537004;bypass greffe
48616004;endoscopische excisie van letsel van bronchus;48616004;endoscopische excisie van letsel van bronchus
48640007;plicatie van fascia;48640007;plicatie van fascia
48659009;destructie van letsel van de uterus;48659009;destructie van letsel van de uterus
48668006;herstel van fascia met peesgreffe;48668006;herstel van fascia met peesgreffe
48671003;injectie van vitreumsubstituut via pars plana benadering;48671003;injectie van vitreumsubstituut via pars plana benadering
48695001;insertie van een schedelplaat;48695001;insertie van een schedelplaat
48710004;trombectomie met catheter van aortoiliacala arterie via abdominale incisie;48710004;trombectomie met catheter van aortoiliacala arterie via abdominale incisie
48717001;incisiebiopsie van de blaas;48717001;incisiebiopsie van de blaas
48765000;aanleggen van arterioveneuze fistel met autologe greffe;48765000;aanleggen van arterioveneuze fistel met autologe greffe
48772004;transplanteren van weefsel uit de inguinale regio;48772004;transplanteren van weefsel uit de inguinale regio
48775002;herstel van een obstretische laceratie van de bekkenbodemvloer;48775002;herstel van een obstretische laceratie van de bekkenbodemvloer
48797000;arthrotomie van de elleboog met drainage omwille van infectie;48797000;arthrotomie van de elleboog met drainage omwille van infectie
48835001;oesofago - gastrische fundoplastie;48835001;oesofagogastrofundoplastiek
48846003;fijne naaldbiopsie abdominale tumor;48846003;fijne naaldbiopsie abdominale tumor
48858003;lymfangiografie van het been;48858003;lymfangiografie van het been
48859006;oesofago - gastrische antireflux ingreep;48859006;oesofago - gastrische antireflux ingreep
48909003;arthrodese van het cmc gewricht van de duim;48909003;arthrodese van het cmc gewricht van de duim
48920003;hepatotomie met packing;48920003;hepatotomie met packing
48924007;excisie van rest van preauriculair aanhangsel;48924007;excisie van rest van preauriculair aanhangsel
48933009;verwijderen van vreemd voorwerp uit posterieure oogsegment;48933009;verwijderen van vreemd voorwerp uit posterieure oogsegment
48939008;vernietigen van retroperitoneale tumor;48939008;vernietigen van retroperitoneale tumor
48941009;aanleggen van een lumbosubarachno ï dale shunt;48941009;aanleggen van een lumbosubarachno ï dale
48957009;epilatie door elektrolyse;48957009;epilatie door elektrolyse
48964006;herstel van een para - umbilicale hernia met mesh;48964006;herstel van een para - umbilicale hernia met mesh
48996003;echografie abdomen , B - scan , beperkt;48996003;echografie , b - scan , gelimiteerd
49021007;aneurysmotomie;49021007;aneurysmotomie
49077009;indirecte laryngoscopie met flexibele fiberoptische laryngoscoop;49077009;flexibele fiberoptische laryngoscoop
49109005;fasciale sling van de mond;49109005;fasciale sling van de mond
49125000;Excisie van vesicovaginaal septum;49125000;excisie van vesicovaginaal septum
49127008;excisie van een letsel ter hoogte van de voorvoet;49127008;excisie van van de hand
49140003;Rx penis;49140003;rx penis
49144007;endoscopische brushbiopsie van het jejunum;49144007;endoscopische brushbiopsie van het jejunum
49149002;manuele postpartum exploratie van uterus;49149002;manuele postpartum exploratie van uterus
49166000;knieartroscopie met mediaal meniscus herstel;49166000;knieartroscopie met mediaal meniscus herstel
49181006;paracentese van de voorste oogkamer voor het uitspoelen van bloed;49181006;voorste kamer paracentesis uitspoelen van bloed voor
49187005;endarterectomie van aorta;49187005;endarterectomie van aorta
49194008;reconstructie laterale canthus;49194008;reconstructie laterale canthus
49195009;cranioplastie met herstel van encephalocoele;49195009;cranioplastie met herstel van encephalocoele
49209004;subtotale gastrectomie;49209004;subtotale gastrectomie
49230008;oesofagoscopie;49230008;oesofagoscopie
49245001;derivatieve gastro - jejunostomie;49245001;gastrojejunostomie
49257005;destructie chorioretinaal letsel door laserfotocoagulatie;49257005;destructie chorioretinaal letsel door laserfotocoagulatie
49264007;excisie van letsel ter hoogte van de anus;49264007;anaal letselexcisie
49288009;irrigatie van de voorste oogkamer;49288009;irrigatie van de voorste oogkamer
49289001;injectie van vitreum substituut voor reappositie van retina;49289001;injectie van vitreum substituut voor reappositie van retina
