snomed b id;snomed b term;thot id;thot term
174987003;percutane valvulotomie van de mitraalklep;174987003;percutane valvulotomie van mitraalklep
174988008;percutane valvulotomie van de aortaklep;174988008;percutane valvulotomie van aortaklep
174990009;percutane valvulotomie van de pulmonalisklep;174990009;percutane valvulotomie van pulmonaalklep
175189006;biopsie van het pericard;175189006;biopsie pericard
175212004;ligatuur van de ductus arteriosus;175212004;ligatie van open ductus arteriosus
175214003;revisie van de correctie van de patente ductus arteriosus;175214003;revisie van correctie van de patente ductus arteriosus
175224006;maken van een shunt tussen de aorta ascendens en de arteria pulmonalis sinistra door interpositiel van een buis prothese;175224006;shunt van aorta ascendens naar linker arteria pulmonalis met interponaat
175233008;revisie van aorto - pulmonale anastomosis;175233008;revisie van anastomose tussen aorta en arteria pulmonalis
175238004;cre ë ren van shunt tussen linker arteria subclavia en de linker arteria pulmonalis met interpositie buis prothese;175238004;cre ë ren van shunt tussen linker arteria subclavia naar de arteria pulmonalis met interpositie buis prothese
175245004;revisie van anastomose van arteria subclavia naar arteria pulmonalis;175245004;revisie van anastomosis tussen arteria subclavia en arteria pulmonalis
175337007;plastie van aorta;175337007;herstel van aorta
175338002;aortaplastie met end - to - end - anastomose van aorta;175338002;aortaplastie met end - to - end anastomose
175346001;endarterectomie van aorta met patch herstel van aorta;175346001;endarterectomie van aorta met patch aortoplastie
175477003;endarteri ë ctomie van de arteria renalis;175477003;endarterectomie van arteria renalis
175484006;open embolisatie van de arteria renalis;175484006;open embolisatie van arteria renalis
175490005;percutane embolisatie van de arteria renalis;175490005;percutane embolisatie van arteria renalis
175594003;prothetische crossover greffe van de arteria iliaca communis naar de arteria femoralis communis;175594003;prothetische crossover greffe
175612005;percutane transluminale angioplastiek van de arteria iliaca communis onder fluoroscopische begeleiding;175612005;percutane transluminale angioplastie van arteria iliaca
175685004;prothetische crossover greffe van de arteria femoralis communis naar de arteria femoralis communis;175685004;prothetische crossover greffe
175689005;endarteri ë ctomie van de arteria femoralis communis met patch herstel van de arterie;175689005;femorale endarteri ë ctomie met patch herstel van de arterie
175710008;herstel van de arteria femoralis communis met een tijdelijke silastische shunt;175710008;herstel van arteria femoralis communis met een tijdelijke silastische shunt
175711007;herstel van de arteria poplitea met tijdelijke silastische shunt;175711007;herstel van arteria poplitea met tijdelijke silastische shunt
175720003;percutane transluminale embolisatie van de arteria poplitea;175720003;percutane embolisatie van arteria poplitea
175793006;anastomose vena cava en mesenteri ë le vene;175793006;mesocavale shunt
175818007;ligatuur van de vena saphena parva;175818007;ligatuur van vena saphena parva
175886001;ligatuur van de vena dorsalis penis superficilais en profunda voor impotentie;175886001;ligatuur van vena dorsalis penis superficilais en profunda voor impotentie
176024008;ureterocystostomie;176024008;ureteroneocystostomie
176222000;procedure van marshall marchetti krantz ( retropubische suspensie van urethra );176222000;marshall - marchetti - krantz - operatie
176377006;diathermie van urethrale caruncula;176377006;diathermie van uretrale karbonkel
176383009;ablatie van letsel ter hoogte van de meatus van de uretra;176383009;excisie laesie urethrale meatus
176474000;aspiratie epididymiscyste;176474000;aspiratie bijbalcyste
176481007;excisie epididymiscyste;176481007;epididymiscysteverwijdering
176560005;release chordae;176560005;chorda release
176565000;ligatuur van de sapheno - corpus cavernosum shunt;176565000;ligatuur van vena saphena magna shunt
176589007;excisie van de klier van Bartholin;176589007;excisie van klier van bartholin
176591004;drainage van de klier van Bartholin;176591004;drainage van klier van bartholin
176593001;excisie van letsel van klier van Bartholin;176593001;excisie van van klier van bartholin
176617006;reconstructie van vulva met distale greffe;176617006;reconstructievan vulva met vrije flap
176691008;McIndoe vaginaplastie;176691008;mcindoe vaginaplastie
176725002;Inbrengen pessarium van Hodge;176725002;inbrengen pessarium van hodge
176873000;transcervicale resectie van het endometrium;176873000;transcervicale resectie
176928008;excisie van ectopische ovari ë le zwangerschap;176928008;excisie van ectopische zwangerschap
177018009;open destructie van ovari ë le lesie;177018009;open destructie van letsel van ovarium
177023009;heelkundig herstel van geruptureerd corpus luteum;177023009;herstel van geruptureerd corpus luteum
177031004;open drainage van ovari ë le cyste;177031004;open drainage van eierstokcyste
177037000;pick - up van o ö cyt;177037000;o ö cyt pick
177039002;endoscopische transvesicale o ö cyt pick - p;177039002;endoscopische transvesicale o ö cyt pick
177048007;laparoscopische drainage van ovari ë le cyste;177048007;laparoscopische drainage van eierstokcyste
177055009;excisie van laesie van het ligamentum latum van uterus;177055009;excisie van van het ligamentum latum van uterus
177124000;biopsie van de tong;177124000;biopsie tong
177158008;geassisteerde stuit bevalling;177158008;bevalling
177203002;manuele revisie van placentaresten in postpartum;177203002;manuele verwijdering van placentaresten in postpartum
177250006;abdominoplastie;177250006;abdominoplastiek
177419006;multiple V - Y plasti ë n;177419006;multiple v - y plasti
177654009;verwijderen van necrotisch weefsel van brandwond van de borst;177654009;escharotomie van brandwonde van de borst
177729003;biopsie van letsel van het nagelbed;177729003;biopsie van het nagelbed
177739009;totale excisie van de nagel;177739009;totale excisie van nagel
177754003;excisie van letsel ter hoogte van de borstkast;177754003;excisie van letsel van borstkas
177758000;insertie van een silicone implantaat voor pectus excavatum;177758000;plaatsen van een silicone implantaat voor pectus excavatum
177778008;sluiten van incisie op de thoraxwand met een locale flap;177778008;sluiten van incisie op de thoraxwand met een lokale flap
177780002;sluiten van een incisie op de thoraxwand met een flap met microvasculaire anastomose;177780002;sluiten van incisie op de thoraxwand met een flap met microvasculaire anastomose
177846005;destructie van een letsel van het diafragme;177846005;destructie van letsel van diafragma
177854007;eenvoudige resectie inguinale breukzak;177854007;herniotomie
177862004;primair herstel van een inguinale hernia met synthetische mesh;177862004;herstel van inguinale hernia met syntetisch materiaal
177894009;primair herstel van eventratie met natuurlijk materiaal;177894009;herstel van eventratie met natuurlijk materiaal
177895005;primair herstel van eventratie met synthetisch materiaal;177895005;herstel van eventratie met synthetisch materiaal
177899004;secundair herstel van recidief eventratie;177899004;herstel van recidief eventratie
177901008;secundair herstel van recidief eventratie met synthetisch materiaal;177901008;herstel van recidief eventratie met synthetisch materiaal
177902001;secundair herstel van recidief eventratie met hechtingen;177902001;herstel van recidief eventratie met hechtingen
177925000;biopsie van letsel ter hoogte van de navel;177925000;biopsie van navelletsel
177930001;biopsie van een letsel in de voorste buikwand;177930001;biopsie van abdominale voorwand
177931002;excisie van een letsel in de voorste buikwand en sluiten met prothese;177931002;excisie van de voorste buikwand en sluiten met prothese in
177961005;biopsie van letsel ter hoogte van het omentum;177961005;biopsie van het omentum
177969007;biopsie van letsel in het dundarmmesenterium;177969007;biopsie van letsel in dundarmmesenterium
178012008;percutane drainage van ascites;178012008;paracentesis abdominis
178026004;biopsie van massa in het bekken;178026004;biopsie van massa
178037003;lokale fasciale subcutane pedikel V - Y flap;178037003;lokale fasciale subcutane pedikel v - y flap
178069007;losmaken van fascia;178069007;fascia loslating
178085002;biopsie van letsel ter hoogte van de fascia;178085002;biopsie van fascia
178121006;biopsie van letsel ter hoogte van de bursa;178121006;biopsie van de bursa
178122004;aspiratie van bursa;178122004;aspiratie slijmbeurs
178156005;achillespeesherstel;178156005;herstel van achillespees
178206008;drainage van een peesschede;178206008;drainage van peesschede
178226007;lokale spier subcutane V - Y flap;178226007;lokale spier subcutane v - y flap
178243005;plastisch herstel van lange kop van musculus biceps brachii;178243005;herstel van lange kop van demusculus biceps brachii
178244004;plastisch herstel van radiale insertie van biceps brachii;178244004;herstel van radiale insertie van biceps brachii
178258002;finochetti release van een contractuur van de hand;178258002;finochetti release van contractuur
178260000;release van een contractuur van de intrinsieke musculatuur van de duim;178260000;losmaken van contractuur van de intrinsieke musculatuur van de duim
178283002;block dissectie van cervicale lymfeknoop;178283002;nekdissectie
178287001;dissectie van supraomohyo ï de lymfeklier;178287001;dissectie van supraomohyo ? de lymfeklier
178316003;drainage van letsel van lymfeklier van hals;178316003;drainage van letsel van cervicale lymfeknoop
178384006;biopsie van een letsel ter hoogte van de schedel;178384006;biopsie van letsel ter hoogte van de schedel
178397008;reductie van het os zygomaticum;178397008;jukbeenfractuurreductie
178441009;reductie van het os maxillare;178441009;reductie van fractuur
178446004;reductie fractuur LF1;178446004;reductie fractuur lf1
178447008;reductie fractuur LF2;178447008;reductie fractuur lf2
178448003;reductie fractuur LF3;178448003;reductie fractuur lf3
178492001;genioplastiek;178492001;mentoplastiek
178495004;plaatsen mandibulaire prothese;178495004;mandibualire prothese - implantatie
178573000;revisie posterieure fusie van de thoracale wervelkolom;178573000;revisie posterieure fusie van thoracale wervelkolom
178634006;revisie anterieure excisie van lumbale discus en fusie;178634006;revisie anterieure exicisie van lumbale discus en fusie
178637004;revisie anterieure excisie van lumbale discus en posterieure instrumentatie;178637004;revisie anterieure exicisie van lumbale discus en posterieure instrumentatie
178674000;decompressie van een fractuur van de wervelkolom;178674000;decompressie van een wervelfractuur
178676003;anterieure decompressie van een fractuur van de wervelkolom;178676003;anterieure decompressie van een wervelfractuur
178677007;posterieure decompressie van een fractuur van de wervelkolom;178677007;posterieure decompressie van een wervelfractuur
178691001;gipsimmobilisatie van een fractuur van de wervelkolom;178691001;gipsimmobilisatie van een fractuur
178692008;externe fixatie van een fractuur van de wervelkolom;178692008;externe fixatie van een fractuur
178696006;aanleggen van een HALO - vest;178696006;revisie stabilisatie van een fractuur van de wervelkolom door schedeltractie
178697002;revisie gipsimmobilisatie van een fractuur van de wervelkolom;178697002;revisie gipsimmobilisatie van een wervelfractuur
178698007;revisie externe fixatie van een fractuur van de wervelkolom;178698007;revisie externe fixatie van een fractuur
178701004;gesloten reductie van een cervicale fractuur en stabilisatie met een halskraag;178701004;gesloten reductie en stabilisatie met halskraag van een cervicale fractuur
