SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
121487005;Cefixime measurement;Cefixime meting;Cefixime meting;cefixime -
121488000;Cephradine measurement;cefradine meting;cefradine meting;cephradine -
121489008;Cephaline measurement;Cephaline meting;Cephaline meting;cefa ë line -
121490004;Cephaloridine measurement;cefaloridine meting;cefaloridine meting;cephaloridine -
121491000;Cephapirin measurement;cefapirin meting;cefapirin meting;cephapirin -
121496005;Chlormezanone measurement;Chloormezanon meting;Chloormezanon meting;chlormezanone -
121503009;Clarithromycin measurement;claritromycine meting;claritromycine meting;clarithromycin -
121507005;Colistin measurement;colistine meting;colistine meting;colistin -
121508000;Coumaphos measurement;coumafos meting;coumafos meting;coumaphos -
121517000;Dantrolene measurement;dantroleen meting;dantroleen meting;dantrolene -
121520008;Demoxepam measurement;Demoxepam meting;Demoxepam meting;demoxepam -
121522000;Desmethylastemizole measurement;Desmethylastemizole meting;Desmethylastemizole meting;desmethylastemizole -
121523005;Desmethylclobazam measurement;Desmethylclobazam meting;Desmethylclobazam meting;desmethylclobazam -
121525003;Desmethylparamethadione measurement;Desmethylparamethadione meting;Desmethylparamethadione meting;desmethylparamethadione -
121526002;Desmethyltrimipramine measurement;Desmethyltrimipramine meting;Desmethyltrimipramine meting;desmethyltrimipramine -
121527006;Despropionylfentanyl measurement;Despropionylfentanyl meting;Despropionylfentanyl meting;despropionylfentanyl -
121529009;Dezocine measurement;dezocine meting;dezocine meting;dezocine -
121530004;Diazoxide measurement;diazoxide meting;diazoxide meting;diazoxide -
121533002;Dichlorobenzidine measurement;dichloorbenzidine meting;dichloorbenzidine meting;dichlorobenzidine -
121534008;Dichlorodifluoroethane measurement;Dichlorodifluoroethane meting;Dichlorodifluoroethane meting;dichlorodifluoroethane -
121536005;Dichlorodiphenyldichloroethylene measurement;Dichlorodiphenyldichloroethylene meting;Dichlorodiphenyldichloroethylene meting;dichlorodiphenyldichloroethylene -
121537001;Dichlorodiphenyltrichloroethane measurement;dichloordifenyltrichloorethaan meting;dichloordifenyltrichloorethaan meting;dichlorodiphenyltrichloroethane -
121542009;Dicyclomine measurement;Dicyclomine meting;Dicyclomine meting;dicyclomine -
121545006;Diethylstilbestrol measurement;diethylstilbestrol meting;diethylstilbestrol meting;diethylstilbestrol -
121546007;Diflunisal measurement;diflunisal meting;diflunisal meting;diflunisal -
121547003;Dihydrocodeine measurement;dihydrocode ï ne meting;dihydrocode ï ne meting;dihydrocode ï ne ne
121548008;Diisobutylketone measurement;diisobutylketon meting;diisobutylketon meting;diisobutylketone -
121549000;Dimenhydrinate measurement;Dimenhydrinate meting;Dimenhydrinate meting;dimenhydrinate -
121552008;Dimethylsulfoxide measurement;dimethylsulfoxide meting;dimethylsulfoxide meting;dimethylsulfoxide -
121555005;Dipyridamole measurement;Dipyridamole meting;Dipyridamole meting;dipyridamole -
121556006;Diquat measurement;diquat meting;diquat meting;diquat -
121561008;Droperidol measurement;droperidol meting;droperidol meting;droperidol -
121562001;Enflurane measurement;Enflurane meting;Enflurane meting;enflurane -
121563006;Epichlorohydrin measurement;epichloorhydrine meting;epichloorhydrine meting;epichlorohydrin -
121564000;Ergot alkaloid measurement;Ergotalkalo ï de meting;Ergotalkalo ï de meting;ergotalkalo ï de ne
121572003;Etodolac measurement;etodolac meting;etodolac meting;etodolac -
121573008;Fenchlorphos measurement;fenchloorfos meting;fenchloorfos meting;fenchlorphos -
121575001;Fluconazole measurement;fluconazol meting;fluconazol meting;fluconazole -
121577009;Fluvoxamine measurement;fluvoxamine meting;fluvoxamine meting;fluvoxamine -
121580005;Gabapentin measurement;gabapentine meting;gabapentine meting;gabapentin -
121583007;Gemfibrozil measurement;gemfibrozil meting;gemfibrozil meting;gemfibrozil -
121594006;Hexanoylglycine measurement;Hexanoylglycine meting;Hexanoylglycine meting;hexanoylglycine -
121596008;Hyaluronate measurement;hyaluronate meting;hyaluronate meting;hyaluronate -
121599001;Hydroflumethiazide measurement;hydroflumethiazide meting;hydroflumethiazide meting;hydroflumethiazide -
121600003;Hydroquinone measurement;hydrochinon meting;hydrochinon meting;hydroquinone -
121601004;Hydroxybupropion measurement;hydroxybupropion meting;hydroxybupropion meting;hydroxybupropion -
121602006;Hydroxyethylflurazepam measurement;Hydroxyethylflurazepam meting;Hydroxyethylflurazepam meting;hydroxyethylflurazepam -
121603001;Hydroxytriazolam measurement;Hydroxytriazolam meting;Hydroxytriazolam meting;hydroxytriazolam -
121608005;Isobutane measurement;isobutaan meting;isobutaan meting;isobutane -
121611006;Isocarboxazid measurement;isocarboxazide meting;isocarboxazide meting;isocarboxazid -
121612004;Isoflurane measurement;isofluraan meting;isofluraan meting;isoflurane -
121614003;Itraconazole measurement;itraconazol meting;itraconazol meting;itraconazole -
121615002;Ketoconazole measurement;ketoconazole meting;ketoconazole meting;ketoconazole -
121616001;Ketoprofen measurement;ketoprofen meting;ketoprofen meting;ketoprofen -
121619008;Loperamide measurement;loperamide meting;loperamide meting;loperamide -
121620002;Malaoxon measurement;malaoxon meting;malaoxon meting;malaoxon -
121621003;Mazindol measurement;mazindol meting;mazindol meting;mazindol -
121622005;Meclizine measurement;Meclizine meting;Meclizine meting;meclizine -
121623000;Meclofenamate measurement;meclofenamaat meting;meclofenamaat meting;meclofenamate -
121624006;Mefenamate measurement;Mefenamate meting;Mefenamate meting;mefenamate -
121627004;Mepivacaine measurement;mepivaca ï ne meting;mepivaca ï ne meting;mepivaca ? ne ne
121628009;Mercaptopurine measurement;mercaptopurine meting;mercaptopurine meting;mercaptopurine -
121635001;Methimazole measurement;methimazool meting;methimazool meting;methimazole -
121636000;Methohexital measurement;Methohexital meting;Methohexital meting;methohexital -
121641008;Methyclothiazide measurement;methyclothiazide meting;methyclothiazide meting;methyclothiazide -
121650005;Phenylethylmalonate measurement;Phenylethylmalonate meting;Phenylethylmalonate meting;phenylethylmalonate -
121651009;Phenylglyoxylate measurement;Phenylglyoxylate meting;Phenylglyoxylate meting;phenylglyoxylate -
121654001;Pimozide measurement;pimozide meting;pimozide meting;pimozide -
121655000;Pirmenol measurement;Pirmenol meting;Pirmenol meting;pirmenol -
121656004;Piroxicam measurement;piroxicam meting;piroxicam meting;piroxicam -
121659006;Aroclor 1254 measurement;Aroclor 1254 meting;Aroclor 1254 meting;aroclor 1254 -
121660001;Aroclor 1260 measurement;Aroclor 1260 meting;Aroclor 1260 meting;aroclor 1260 -
121662009;Polythiazide measurement;polythiazide meting;polythiazide meting;polythiazide -
121663004;Prazosin measurement;Prazosin meting;Prazosin meting;prazosin -
121665006;Prednisone measurement;prednison meting;prednison meting;prednisone -
121666007;Procaine measurement;procaine meting;procaine meting;proca ï ne
121667003;Procyclidine measurement;Procyclidine meting;Procyclidine meting;procyclidine -
121670004;Propoxur measurement;propoxur meting;propoxur meting;propoxur -
121672007;Propylthiouracil measurement;propylthiouracil meting;propylthiouracil meting;propylthiouracil -
121676005;Pyridostigmine measurement;pyridostigmine meting;pyridostigmine meting;pyridostigmine -
121677001;Quazepam measurement;Quazepam meting;Quazepam meting;quazepam -
121680000;Resperine measurement;resperine - meting;resperine - meting;resperine -
121681001;Risperidone measurement;risperidon meting;risperidon meting;risperidone -
121686006;Sulfamethoxazole measurement;sulfamethoxazol meting;sulfamethoxazol meting;sulfamethoxazole -
121688007;Sulindac measurement;sulindac meting;sulindac meting;sulindac -
121691007;Temazepam measurement;temazepam meting;temazepam meting;temazepam -
121693005;Terbutaline measurement;terbutaline meting;terbutaline meting;terbutaline -
121694004;Terfenadine measurement;terfenadine meting;terfenadine meting;terfenadine -
121697006;Tetrachloroethane measurement;tetrachloorethaan meting;tetrachloorethaan meting;tetrachloroethane -
121699009;Thebaine measurement;theba ï ne meting;theba ï ne meting;theba ï ne ne
121702002;Thiazide measurement;thiazide meting;thiazide meting;thiazide -
121706004;Ticlopidine measurement;ticlopidine meting;ticlopidine meting;ticlopidine -
121709006;Topiramate measurement;topiramaat meting;topiramaat meting;topiramate -
121711002;Tramadol measurement;tramadol meting;tramadol meting;tramadol -
121713004;Trenbolone measurement;Trenbolone meting;Trenbolone meting;trenbolone -
121720006;Trichlorotrifluoromethane measurement;Trichlorotrifluoromethane meting;Trichlorotrifluoromethane meting;trichlorotrifluoromethane -
121722003;Trihexyphenidyl measurement;Trihexyphenidyl meting;Trihexyphenidyl meting;trihexyphenidyl -
121723008;Trimeprazine measurement;trimeprazine meting;trimeprazine meting;trimeprazine -
121730002;Venlafaxine measurement;venlafaxine meting;venlafaxine meting;venlafaxine -
121735007;Aconitate measurement;aconitate meting;aconitate meting;aconitate -
121737004;Adipoylcarnitine measurement;Adipoylcarnitine meting;Adipoylcarnitine meting;adipoylcarnitine -
121739001;Azelate measurement;azelaat meting;azelaat meting;azelate -
121741000;Benzoylcarnitine measurement;Benzoylcarnitine meting;Benzoylcarnitine meting;benzoylcarnitine -
121744008;Bombesin measurement;bombesine meting;bombesine meting;bombesin -
121747001;Butyrylcarnitine measurement;Butyrylcarnitine meting;Butyrylcarnitine meting;butyrylcarnitine -
121752006;Choriogonadotropin measurement;choriogonadotropine meting;choriogonadotropine meting;choriogonadotropin -
121760007;Crotonylcarnitine measurement;Crotonylcarnitine meting;Crotonylcarnitine meting;crotonylcarnitine -
121763009;Cystine measurement;cystine meting;cystine meting;cystine -
121764003;Decadienedioate measurement;Decadienedioate meting;Decadienedioate meting;decadienedioate -
121765002;Decanoylcarnitine measurement;Decanoylcarnitine meting;Decanoylcarnitine meting;decanoylcarnitine -
121766001;Decenediate measurement;Decenediate meting;Decenediate meting;decenediate -
121768000;Dicarboxyoleoylcarnitine measurement;Dicarboxyoleoylcarnitine meting;Dicarboxyoleoylcarnitine meting;dicarboxyoleoylcarnitine -
121770009;Diphosphoglycerate mutase measurement;Diphosphoglycerate mutase meting;Diphosphoglycerate mutase meting;diphosphoglycerate mutase -
121772001;Dodecanoylcarnitine measurement;Dodecanoylcarnitine meting;Dodecanoylcarnitine meting;dodecanoylcarnitine -
121773006;Dodecenoylcarnitine measurement;Dodecenoylcarnitine meting;Dodecenoylcarnitine meting;dodecenoylcarnitine -
121774000;Dolichol measurement;dolichol meting;dolichol meting;dolichol -
121775004;Eicosanoate measurement;eicosanoaat meting;eicosanoaat meting;eicosanoate -
121776003;Elastase measurement;elastase meting;elastase meting;elastase -
121778002;Ergosterol measurement;ergosterol meting;ergosterol meting;ergosterol -
121783005;Glutaconate measurement;Glutaconate meting;Glutaconate meting;glutaconate -
121784004;Glutarate measurement;glutaraat meting;glutaraat meting;glutarate -
121785003;Glutarylcarnitine measurement;Glutarylcarnitine meting;Glutarylcarnitine meting;glutarylcarnitine -
121786002;Glyoxylate measurement;glyoxylaat meting;glyoxylaat meting;glyoxylate -
121787006;Heptacarboxylate measurement;Heptacarboxylate meting;Heptacarboxylate meting;heptacarboxylate -
121788001;Hexacarboxylate measurement;hexavalent meting;hexavalent meting;hexacarboxylate -
121789009;Hexanoylcarnitine measurement;Hexanoylcarnitine meting;Hexanoylcarnitine meting;hexanoylcarnitine -
121794009;Hydroxydecanedioate measurement;Hydroxydecanedioate meting;Hydroxydecanedioate meting;hydroxydecanedioate -
121799004;Isovalerylcarnitine measurement;Isovalerylcarnitine meting;Isovalerylcarnitine meting;isovalerylcarnitine -
121800000;Isovalerylglycine measurement;Isovalerylglycine meting;Isovalerylglycine meting;isovalerylglycine -
121805005;Linoleoylcarnitine measurement;Linoleoylcarnitine meting;Linoleoylcarnitine meting;linoleoylcarnitine -
121809004;Methylcitrate measurement;Methylcitrate meting;Methylcitrate meting;methylcitrate -
121810009;Methylmalonylcarnitine measurement;Methylmalonylcarnitine meting;Methylmalonylcarnitine meting;methylmalonylcarnitine -
121811008;Methylsuccinate measurement;Methylsuccinate meting;Methylsuccinate meting;methylsuccinate -
121815004;Motilin measurement;motiline meting;motiline meting;motilin -
121818002;N-Methylhistamine measurement;N - methylhistamine meting;N - methylhistamine meting;#NAAM?
121820004;Nitrosonaphthol measurement;Nitrosonaphthol meting;Nitrosonaphthol meting;nitrosonaphthol -
121821000;Octanoate measurement;octanoaat meting;octanoaat meting;octanoate -
121822007;Octanoylcarnitine measurement;Octanoylcarnitine meting;Octanoylcarnitine meting;octanoylcarnitine -
121823002;Octenoylcarnitine measurement;Octenoylcarnitine meting;Octenoylcarnitine meting;octenoylcarnitine -
121824008;Oleoylcarnitine measurement;Oleoylcarnitine meting;Oleoylcarnitine meting;oleoylcarnitine -
121828006;Orotidine measurement;orotidine meting;orotidine meting;orotidine -
121829003;Orthocresol measurement;orthocresol meting;orthocresol meting;orthocresol -
121830008;Palatinase measurement;Palatinase meting;Palatinase meting;palatinase -
121831007;Palmitoylcarnitine measurement;palmitoylcarnitine meting;palmitoylcarnitine meting;palmitoylcarnitine -
121832000;Pentacarboxylate measurement;Pentacarboxylate meting;Pentacarboxylate meting;pentacarboxylate -
