SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
121344006;Mushroom identification procedure;Mushroom identificatieprocedure;Mushroom identificatieprocedure;paddestoel identification nao
121360005;Acrolein measurement;acrole ï ne meting;acrole ï ne meting;acrolein -
121403006;Nitrate measurement;nitraatmeting;nitraatmeting;nitraat -
121547003;Dihydrocodeine measurement;dihydrocode ï ne meting;dihydrocode ï ne meting;dihydrocode ï ne ne
121627004;Mepivacaine measurement;mepivaca ï ne meting;mepivaca ï ne meting;mepivaca ? ne ne
121699009;Thebaine measurement;theba ï ne meting;theba ï ne meting;theba ï ne ne
121750003;Chlorine measurement;chloormeting;chloormeting;chloor -
121757000;Oncotic pressure measurement;Oncotische drukmeting;Oncotische drukmeting;oncotic druk
122037007;Microfilaria species identification;Microfilaria soortidentificatie;Microfilaria soortidentificatie;microfilaria species identification
122068006;Parasite quantitation;Parasite kwantificering;Parasite kwantificering;parasiet kwantificatie
122074006;Plasmodium species identification;Plasmodium soortidentificatie;Plasmodium soortidentificatie;malariaparasiet identification
122076008;Pneumocystis species identification;Pneumocystis soortidentificatie;Pneumocystis soortidentificatie;pneumocystis identification
122140005;Vaccinia virus antibody assay;Vacciniavirus antilichaambepaling;Vacciniavirus antilichaambepaling;virus , vaccinia - - antistof
122221008;Pseudorabies virus antibody assay;Pseudorabi ë svirus antilichaambepaling;Pseudorabi ë svirus antilichaambepaling;varkensherpesvirus 1 - antistof
122224000;Acetylcholine receptor antibody assay;Acetylcholinereceptor antilichaambepaling;Acetylcholinereceptor antilichaambepaling;acetylcholine receptor - antistof
122256007;Rabies virus culture;Rabi ë svirus cultuur;Rabi ë svirus cultuur;hondsdolheidvirus kweek
122279008;Charcot-leyden crystals identification;# NAAM ?;#NAAM?;charcot - limb kristal identification
122286000;Naegleria species identification;Naegleria soortidentificatie;Naegleria soortidentificatie;naegleria identification
122290003;Schistosoma species identification;Schistosoma soortidentificatie;Schistosoma soortidentificatie;schistosoma identification
122395005;Yeast culture;gistcultuur;gistcultuur;gisten kweek
122422004;Norwalk virus detection;Norwalk virusdetectie;Norwalk virusdetectie;gastro - test
122437000;Kaolin-induced partial thromboplastin time;# NAAM ?;#NAAM?;cefaline - tromboplastinetijd
122458006;Exploration procedure;Exploration procedure;Exploration procedure;exploratie van verrichting
122460008;Reexploration procedure;Reexploration procedure;Reexploration procedure;reexploration nao
122461007;Evacuation procedure;evacuatie procedure;evacuatieprocedure;verwijdering nao
122464004;Augmentation procedure;Augmentation procedure;Augmentation procedure;augmentatieve nao
122469009;Reduction procedure;reductieprocedure;reductieprocedure;reductie chirurgie
122545008;Stimulation procedure;stimulatieprocedure;stimulatieprocedure;stimulatie , chirurgische
122868007;Staple implantation procedure;Staple implantatieprocedure;Staple implantatieprocedure;nietjes implantatie
123678003;Lithotomy;Lithotomie;Lithotomie;lithotomy
124013006;Serum protein ratio;Serum eiwitverhouding;Serum eiwitverhouding;serum eiwit - ratio
125883007;Hemipatellectomy;Hemipatellectomy;Hemipatellectomy;hemipatellectomie
127798001;Immunocytochemical procedure;immunocytochemische procedure;immunocytochemische procedure;immunocytochemie
128531006;Islet cell transplant;Eilandje celtransplantatie;Eilandje celtransplantatie;pancreaseilandjestransplantatie
129098000;Ellestad protocol;Ellestad protocol;Ellestad protocol;ellestad protocol
129100000;Pepper protocol;Pepper protocol;Pepper protocol;paprika protocol
129118002;Arteriography;arteriografie;arteriographie;nierarteriogram
133867001;Pubic symphysiectomy;schaamhaar symphysiectomy;schaamhaar symphysiectomy;resectie van de symphysis pubis
133868006;Calcanectomy;Calcanectomy;Calcanectomy;calcanectomie
133871003;Cecosigmoidostomy;Cecosigmoidostomy;Cecosigmoidostomy;caeco - sigmoiedostomie
133891005;Care planning session;Zorgplanning sessie;Zorgplanning sessie;zorg planning sessie
133917009;Bonding encouragement;bonding aanmoediging;bonding aanmoediging;bonding encouragement
134185000;Accident prevention;ongevallenpreventie;ongevallenpreventie;ongevalpreventie
134403003;Urgent referral;dringend referral;dringend referral;urgent verwijzingen nao
164841007;Monochromator phototest;monochromator fototest;monochromator fototest;monochromator fototest
164967003;Brucellosis skin test;Brucellinetest;Brucellinetest;malta - huidtest
164974008;Skin test: lymphogran.venereum;Huidtest : lymphogran . venereum;Huidtest : lymphogran . venereum;test , lymphogran - venereum
165079009;Exercise tolerance test;Oefening tolerantietest;Oefening tolerantietest;inspannings - ecg
165098006;Skeletomuscular function test;Skeletomuscular functietest;Skeletomuscular functietest;skeletomuscular functietest
165099003;Skeletomuscular dynometry;Skeletomuscular rollenbank;Skeletomuscular dynometry;skeletomuscular dynometry
165102003;Metabolic function test;Metabolic functietest;Metabolic functietest;metabole functietest
165170005;Diagnostic psychology;Diagnostic psychologie;Diagnostic psychologie;cholangiopancreatografie , psychologie
165177008;Projective testing;projectieve testen;projectieve testen;projectietechniek
165752002;Kidd blood group;Kidd bloedgroep;Kidd bloedgroep;kidd bloedgroep
165753007;Kell blood group;Kell bloedgroep;Kell bloedgroep;kell bloedgroep
166809004;Electrophoresis: paraprotein;Elektroforese : paraprote ï ne;Elektroforese : paraprote ï ne;elektroforese , paraprote ï ne
166836002;Serum cholesterol studies;Serumcholesterol studies;Serumcholesterol studies;serum cholesterol test
166854003;Lipoprotein electroph. - HDL;Lipoprote ï ne electroph . - HDL;Lipoprote ï ne electroph . HDL;lipoprote ï ne - elektroforese eiwit hdl
166855002;Lipoprotein electroph. - LDL;Lipoprote ï ne electroph . - LDL;Lipoprote ï ne electroph . LDL;lipoprote ï ne - elektroforese eiwit ldl
166856001;Lipoprotein electroph. - VLDL;Lipoprote ï ne electroph . - VLDL;Lipoprote ï ne electroph . - VLDL;lipoprote ï ne - elektroforese eiwit vldl
167018008;Blood gas measurement;Blood gasmeting;Blood gasmeting;bloedgassen
167206009;Disaccharidase tolerance tests;Disaccharidase tolerantietests;Disaccharidase tolerantietests;disacharidase tolerantie - onderzoeken
167252002;Urine pregnancy test;Urine zwangerschapstest;Urinezwangerschapstest;zwangerschapstest urine
167693004;Stool sample virology;Kruksteekproef virologie;Kruksteekproef virologie;ontlasting steekproef virologie
168148006;Fluid sample volume measurement;Vloeistofmonster volumemeting;Vloeistofmonster volumemeting;vocht steekproef volume
168269003;Serology: fungus identified;Serologie : schimmel ge ï dentificeerd;Serologie : schimmel ge ï dentificeerd;schimmelidentificatie en serologie
168474008;HLA tissue typing;HLA weefseltypering;HLA weefseltypering;hla weefsel typering
168821007;Barium swallow;barium slikken;bariumschyma;bariumslok
168836005;Barium enema;bariumklysma;bariumlavement;bariumklysma
168875001;Splenography;Splenography;splenografie;splenography
168881009;Contrast amniography;contrast amniography;contrast amniography;contrast amniografie
168908004;Knee arthrogram;knie arthrogram;knie arthrogram;artrogram van de knie
168918009;Hip arthrogram;hip arthrogram;hip arthrogram;heup artrografie
168920007;Pneumoarthrography;Pneumoarthrography;Pneumoarthrography;pneumoarthrography
168988002;Head lymphangiogram;Head lymphangiogram;Head lymphangiogram;hoofd lymfangiografie
169078006;Computerized cineangiography;Computerized cineangiography;Computerized cineangiography;computertomografie cineangiografie
169115000;Photofluorography of lungs;Photofluorography longen;Photofluorography longen;photofluorography longen
169126006;Isotope fat absorption;Isotopen vetopname;Isotopen vetopname;isotoop fat absorptie
169167001;Radionuclide lymphogram;radionuclide lymphogram;radionuclide lymphogram;radionucleotidenscan lymfangiografie
169177004;Hormone radioimmunoassay;hormoon radioimmunoassay;hormoon radioimmunoassay;stoornis ria
169188005;Alpha-fetoprotein radioimmunoassay;Alfa - foetoprote ï ne radioimmunoassay;Alfa - foetoprote ï ne radioimmunoassay;afp resultaat - ria
169190006;Enzyme radioimmunoassay;enzyme radioimmunoassay;enzyme radioimmunoassay;enzymversterkte ria
169191005;Folic acid radioimmunoassay;Foliumzuur radioimmunoassay;Foliumzuur radioimmunoassay;folinezuurdefici ria
169193008;Drug radioimmunoassay;drug radioimmunoassay;drug radioimmunoassay;geneesmiddel ria
169210001;Ultraviolet photography;ultraviolet fotografie;ultravioletfotografie;uv fotografie
169213004;Infrared photography;infrarood fotografie;infraroodfotografie;ir fotografie
169268000;Volumetry;volumetrie;volumetrie;volumetry
169280008;Infrared spectrometry;infraroodspectrometrie;infraroodspectrometrie;infraroodspectrofotometrie
169307005;Fast-electron therapy;Snelle elektronen therapie;elektronentherapie;convenience transmissie - therapie
169314007;Proton therapy;protonentherapie;Protonentherapie;proton therapie
169318005;Fast neutron therapy;Fast neutron therapie;neutronentherapie;convenience neutron therapie
169401007;Radiochemotherapy: for immunosuppression;Radiochemotherapie : voor immunosuppressie;Radiochemotherapie : voor immunosuppressie;radiochemotherapy , voor immuniteitsonderdrukking
169407006;Radiosensitizing measure;radiosensibiliserende maatregel;radiosensibiliserende maatregel;radiosensitizing maat
169409009;Radioprotective drug;radioprotectieve drug;radioprotectieve drug;radioprotective geneesmiddel
169410004;Support transfusion therapy;Support transfusietherapie;Support transfusietherapie;ondersteuning transfusie therapie
170311007;First cholera vaccination;Eerst choleravaccinatie;Eerst choleravaccinatie;eerste - enteritis - immunisatie
170313005;Booster cholera vaccination;Booster choleravaccinatie;Booster choleravaccinatie;booster gastro - immunisatie
170702005;Epilepsy monitoring;epilepsiemonitoring;epilepsiemonitoring;epilepsie monitoring
171002009;Vocational counselling;beroepscounseling;beroepscounseling;loopbaanbegeleiding
171064008;Mothercraft advice;Mothercraft advies;Mothercraft advies;mothercraft voorlichting
171343002;Driving-related medical examination;# NAAM ?;#NAAM?;autorijden - medisch onderzoek
171430003;Patient reviewed;pati ë nt beoordeeld;pati ë nt beoordeeld;pati reviewed
171754009;Syringostomy;Syringostomy;Syringostomy;syringostomie
171944000;Transethmoidal hypophysectomy;Transethmoidal hypofysectomie;Transethmoidal hypofysectomie;transethmoidal hypofysectomie
171946003;Transseptal hypophysectomy;transseptale hypofysectomie;transseptale hypofysectomie;transseptaal hypofysectomie
171948002;Transsphenoidal hypophysectomy;transsphenoidale hypofysectomie;transsphenoidale hypofysectomie;feno ï dale hypofysectomie
172011006;Transsternal thymectomy;Transsternal thymectomie;Transsternal thymectomie;transsternale thymectomie
172109000;Microdochotomy;Microdochotomy;Microdochotomy;microdochotomy
172207008;Medial canthopexy;Medial canthopexie;Medial canthopexie;mediale canthopexie
172243002;Lateral tarsorrhaphy;Lateral tarsorrhaphy;Lateral tarsorrhaphy;laterale tarsoraphie
172244008;Medial tarsorrhaphy;Medial tarsorrhaphy;Medial tarsorrhaphy;mediale tarsoraphie
172451002;Overlay scleroplasty;overlay scleroplasty;overlay scleroplasty;overkappings - scleroplastiek
172485001;Laser trabeculoplasty;lasertrabeculoplastie;lasertrabeculoplastie;laser trabeculoplastiek
172649009;Simple mastoidectomy;Simple masto ï dectomie;Simple masto ï dectomie;corticale masto ï dectomie
172736007;Transtympanic electrocochleography;Transtympanic electrocochleography;Transtympanic electrocochleography;transtympane elektrocochleogram
172761005;Reduction rhinoplasty;vermindering neuscorrectie;vermindering neuscorrectie;reductie rhinoplastie
172765001;Augmentation rhinoplasty;Augmentation neuscorrectie;Augmentation neuscorrectie;augmentatie rhinoplastie
172796005;Revision septoplasty;herziening septoplasty;herziening septoplasty;revisie septoplastie
172797001;Septovomerine osteotomy;Septovomerine osteotomie;Septovomerine osteotomie;septovomerine osteotomie
172899005;Lateral rhinotomy;Lateral rhinotomy;Lateral rhinotomy;laterale rhinotomie
172921000;Uncinectomy;Uncinectomy;Uncinectomy;uncinectomie
172938001;Pharyngolaryngoesophagectomy;Pharyngolaryngoesophagectomy;Pharyngolaryngoesophagectomy;laryngofaryngo - oesofagectomie
173033002;Diagnostic laryngoscopy;Diagnostic laryngoscopy;Diagnostic laryngoscopy;diagnostische indirecte laryngoscopie
173035009;Microlaryngoscopy;Microlaryngoscopy;Microlaryngoscopy;microlaryngoscopie
173067007;Cricothyroidotomy;Cricothyroidotomy;Cricothyroidotomy;cricothyroidotomy
173076000;Tracheopexy;Tracheopexy;Tracheopexy;tracheopexie
173146009;Diagnostic fiberoptic tracheoscopy;Diagnostic fiberoptische tracheoscopy;Diagnostic fiberoptische tracheoscopy;diagnostisch glasvezel tracheoscopie
173346003;Gingivoplasty;gingivoplasty;gingivoplasty;gingivectomie
173424005;Dissection tonsillectomy;Dissection tonsillectomie;Dissection tonsillectomie;medianecrose tonsillectomie
173428008;Remnant tonsillectomy;Remnant tonsillectomie;Remnant tonsillectomie;lipoprote tonsillectomie
173430005;Dissection tonsillectomy and adenoidectomy;Dissection tonsillectomy en adenoidectomy;Dissection tonsillectomy en adenoidectomy;medianecrose adenotonsillectomie
173431009;Guillotine tonsillectomy and adenoidectomy;Guillotine tonsillectomy en adenoidectomy;Guillotine tonsillectomy en adenoidectomy;guillotine tonsillectomie
174036004;Emergency appendicectomy;Emergency appendectomie;Emergency appendectomie;spoed appendectomie
174315007;Diagnostic proctoscopy;Diagnostic proctoscopie;Diagnostic proctoscopie;diagnostisch proctoscopie
174919009;Xenograft mitral valve replacement;Xeno mitralisklepvervanging;Xeno mitralisklepvervanging;vervanging van mitraalklep door xenogreffe
174936001;Xenograft tricuspid valve replacement;Xeno tricuspid klepvervanging;Xeno tricuspid klepvervanging;vervanging van tricuspidaalklep door xenogreffe
174944001;Homograft pulmonary valve replacement;Homograft pulmonaalklepvervanging;Homograft pulmonaalklepvervanging;vervanging van pulmonaalklep door homogreffe
174945000;Xenograft pulmonary valve replacement;Xeno pulmonaalklepvervanging;Xeno pulmonaalklepvervanging;vervanging van pulmonaalklep door xenogreffe
175182002;Diagnostic pericardiocentesis;Diagnostic pericardiocentese;Diagnostic pericardiocentese;diagnostische pericardcentesis
175194006;Cardiotachygraphy;Cardiotachygraphy;Cardiotachygraphy;cardiotachygrafie
175357006;Transesophageal aortography;Transesophageal aortography;Transesophageal aortography;transoesophagale aortogram
175883009;Isolated limb perfusion;Ge ï soleerde ledemaatperfusie;Ge ï soleerde ledemaatperfusie;groeihormoondefici extremiteit perfusie
175911000;Live donor nephrectomy;Live donornefrectomie;Live donornefrectomie;levende donor nefrectomie
175933003;Anderson-Hynes pyeloplasty;Anderson - Hynes pyeloplasty;Anderson - Hynes pyeloplasty;anderson - hynes pyeloplastie
175941003;Extended pyelolithotomy;Extended pyelolithotomy;Extended pyelolithotomy;uitgebreid niersteenverwijdering
175942005;Simple nephrolithotomy;Simple nephrolithotomy;Simple nephrolithotomy;eenvoudige nefrolithotomie
175943000;Anatrophic nephrolithotomy;Anatrophic nephrolithotomy;Anatrophic nephrolithotomy;anatrofisch nefrolithotomie
175988004;Nephrostogram;Nephrostogram;Nephrostogram;nefrostomogram
176106009;Radical cystoprostatourethrectomy;Radical cystoprostatourethrectomy;Radical cystoprostatourethrectomy;radicale cystoprostatourethrectomie
176108005;Simple cystectomy;Simple cystectomy;Simple cystectomy;eenvoudige cystectomie
176117005;Cecocystoplasty;Cecocystoplasty;Cecocystoplasty;cecocystoplastie
176118000;Ileocecocystoplasty;Ileocecocystoplasty;Ileocecocystoplasty;ileo - caeco - cystoplastie
